encounter_ID,HWCR_code,date,time_formatted,lon,lat,location,encounter,coordinate_provider,coord_confidence,victim_age,victim_sex,victim_activity,human_group_size,body_part_attacked,coyote_group_size,coyote_determination,buildings_100,paved_100,other_built_100,barren_100,coniferous_100,deciduous_100,shrubs_100,mod_herbs_100,nat_herbs_100,non_photo_herbs_100,ocean_100,tidal_100,pond_lake_100,buildings_150,paved_150,other_built_150,barren_150,coniferous_150,deciduous_150,shrubs_150,mod_herbs_150,nat_herbs_150,non_photo_herbs_150,ocean_150,tidal_150,pond_lake_150,buildings_200,paved_200,other_built_200,barren_200,coniferous_200,deciduous_200,shrubs_200,mod_herbs_200,nat_herbs_200,non_photo_herbs_200,ocean_200,tidal_200,pond_lake_200,buildings_250,paved_250,other_built_250,barren_250,coniferous_250,deciduous_250,shrubs_250,mod_herbs_250,nat_herbs_250,non_photo_herbs_250,ocean_250,tidal_250,pond_lake_250,garbage,outdoor_eating,d2den,encounter_binary,natural_cover_100,natural_cover_150,natural_cover_200,natural_cover_250,open_100,open_150,open_200,open_250,ocean_shoreline_100,ocean_shoreline_150,ocean_shoreline_200,ocean_shoreline_250,developed_100,developed_150,developed_200,developed_250,water_100,water_150,water_200,water_250,total_land_cover_100_area,total_land_cover_150_area,total_land_cover_200_area,total_land_cover_250_area,prop_ocean_shoreline_100,prop_ocean_shoreline_150,prop_ocean_shoreline_200,prop_ocean_shoreline_250,prop_natural_cover_100,prop_natural_cover_150,prop_natural_cover_200,prop_natural_cover_250,prop_open_100,prop_open_150,prop_open_200,prop_open_250,prop_developed_100,prop_developed_150,prop_developed_200,prop_developed_250,prop_pond_lake_100,prop_pond_lake_150,prop_pond_lake_200,prop_pond_lake_250,prop_water_100,prop_water_150,prop_water_200,prop_water_250,distance2water,d2ocean,coyseason,Pandemic_Phase,Lockdown_Phase,date_minus_7,date_minus_14,date_minus_30,yearmon,weekday,sunrise,sunset,daylight_phase,hour,time_posix,time_seconds,time_radians,time_cos,precip,avg_temp,max_temp,min_temp,sightings_7_prior,sightings_14_prior,sightings_30_prior,garbage_scaled,picnic_scaled,prop_ocean_shoreline_100_scaled,prop_ocean_shoreline_150_scaled,prop_ocean_shoreline_200_scaled,prop_ocean_shoreline_250_scaled,prop_natural_cover_100_scaled,prop_natural_cover_150_scaled,prop_natural_cover_200_scaled,prop_natural_cover_250_scaled,prop_open_100_scaled,prop_open_150_scaled,prop_open_200_scaled,prop_open_250_scaled,prop_developed_100_scaled,prop_developed_150_scaled,prop_developed_200_scaled,prop_developed_250_scaled,prop_pond_lake_100_scaled,prop_pond_lake_150_scaled,prop_pond_lake_200_scaled,prop_pond_lake_250_scaled,prop_water_100_scaled,prop_water_150_scaled,prop_water_200_scaled,prop_water_250_scaled,d2den_scaled,distance2water_scaled,distance2ocean_scaled,precip_scaled,avg_temp_scaled,max_temp_scaled,min_temp_scaled,time_cos_scaled
4894,NA,2020-12-27,15:10:00,-123.1440434,49.30414626,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,3697.2825203980997,0,0,11160.315756016487,16363.898562502702,45.64546321479136,0,0,0,0,0,0,0,8604.16981598817,0,0,32225.697029642703,29692.373821221772,114.1136580369784,0,0,0,0,0,0,0,14857.598276414587,0,0,58996.76120511782,49662.263977692994,1825.8185285916545,22.82273160739568,0,0,0,0,0,0,19832.953766826846,0,0,98251.85956983839,73580.48670224367,4313.496273797783,22.82273160739568,0,0,0,0,251.05004768135245,151.07181341313446,776.5654989748704,685.0104776269785,0,27569.85978173398,62032.18450890145,110484.84371140247,176145.84254587986,0,0,22.82273160739568,22.82273160739568,0,0,0,0,3697.2825203980997,8604.16981598817,14857.598276414587,19832.953766826846,0,0,0,251.05004768135245,31267.14230213208,70636.35432488963,125365.26471942445,196252.66909199546,0,0,0,0,0.8817518248175182,0.8781906300484652,0.8813034771527398,0.8975462263053844,0,0,1.8204988166757696e-4,1.162925921618793e-4,0.11824817518248174,0.12180936995153473,0.11851447296559259,0.10105826258867309,0,0,0,0.001279218513780672,0,0,0,0.001279218513780672,231.50443735244858,691.6893699997482,dispersal,Phase 4,Phase 2,2020-12-20,2020-12-13,2020-11-27,2020.9166666666667,weekend,08:08:55,16:21:20,day,15,2024-08-09T22:10:00Z,54600,3.9706240482870996,0.9537169507482269,5.4,4.8,6.6,3,5,6,11,0.5064963809257708,2.598304620771657,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,1.189187915280388,1.2586833839751699,1.3690689975340664,1.5341394337965961,-0.675898960474302,-0.7329568601809217,-0.8141882632202646,-0.8976872629864375,-0.6678720935804892,-0.5506842113665537,-0.5006455331595769,-0.6415001093621708,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.49381109303205284,-0.6155398542105744,-0.7763908763193281,-0.9371694809155409,-1.0901847073360162,-0.45949923865160686,0.7873621757343022,2.4789353599205968,0.721078244766788,-1.1807612118278383,-1.34700106510978,-0.927698239893621,1.191684323426198
COS4,20-28827,2020-12-28,13:30:00,-123.1287,49.2986,Brockton Oval trail,Attack,google_earth_estimate,130,adult,F,running,2,ankle,1,low,0,1506.3002860881145,0,114.1136580369784,8581.347084380775,20791.508494337464,342.3409741109352,68.46819482218703,0,0,0,0,0,0,7759.728746514531,0,114.1136580369784,17139.871437154154,39140.98470668359,1574.7684809103018,4861.241832375279,0,0,0,0,0,319.5182425035395,20814.331225944858,0,1004.2001907254098,26771.06417547513,57307.87906617055,2624.614134850503,11593.947656557004,0,0,251.05004768135245,4450.432663442157,296.6955108961438,4564.546321479135,41628.662451889715,68.46819482218703,1460.6548228733236,36995.64793558839,69906.02691345297,2715.9050612800856,21476.19044255933,68.46819482218703,0,5272.051001308401,11662.415851379192,296.6955108961438,137.58025314522328,222.2745381262227,730.3939278106092,2,29715.196552829177,57855.62462474804,86703.55737649619,109686.04810514364,182.58185285916545,4975.3554904122575,12598.147847282413,22936.845265432654,0,0,4701.482711123509,16934.466852687594,1506.3002860881145,7759.728746514531,21133.849468448396,46261.67696819104,0,0,4998.178222019653,17231.16236358374,31404.078691776456,70590.70886167482,125433.73291424663,196115.73270235106,0,0,0.03748180494905386,0.08634935412545096,0.9462209302325582,0.8195926285160039,0.6912299854439594,0.5592924473408589,0.005813953488372093,0.0704817329453605,0.10043668122270742,0.11695566158501104,0.047965116279069756,0.10992563853863566,0.16848617176128095,0.23588967764459443,0,0,0.0023653566229985446,0.00151285930408472,0,0,0.0398471615720524,0.08786221342953568,149.0590744157167,149.0590744157167,dispersal,Phase 4,Phase 2,2020-12-21,2020-12-14,2020-11-28,2020.9166666666667,weekday,08:08:59,16:22:06,day,13,2024-08-09T20:30:00Z,48600,3.5342917352885173,0.9914448613738104,0.6,5.3,6.6,4,6,7,12,0.3696987126583851,-0.39924237354141334,-0.4772992635328478,-0.5770043280939569,-0.481232836550724,-0.32836102583576293,1.4469295967486195,1.009722259643877,0.5266066685205502,-0.013425123105969883,-0.6376008018808099,-0.177572334259226,0.12351665139779046,0.39506019722714464,-1.244802496404771,-0.662717770008853,0.005055079756921545,0.78955069044971,-0.31912203679886364,-0.4052778543235064,-0.4418300061811537,-0.49129198041343813,-0.6155398542105744,-0.7763908763193281,-0.7205139408109883,-0.602989671247778,-0.37622341295039696,0.09383955825801825,-0.4602346195828406,-0.2363115312538724,-1.0981701350224833,-1.34700106510978,-0.7491847016878674,1.2592658757392468
2244,NA,2020-12-28,08:28:00,-123.12538,49.299538,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,1049.8456539402011,6116.492070782042,0,433.6319005405179,524.9228269701006,1962.754918236028,182.5818528591654,21042.558542018814,0,0,0,0,0,1049.8456539402011,11046.202097979509,0,1346.541164836345,8239.00611026984,10133.292833683681,273.8727792887481,38250.898173995156,114.1136580369784,0,0,0,0,1049.8456539402011,21133.8494684484,0,1346.541164836345,18166.89435948696,25766.86398474972,1848.6412601990498,54751.73312614223,114.1136580369784,0,0,1415.009359658532,0,1049.8456539402011,29715.196552829173,0,1369.3638964437407,28254.54172995585,47927.73637553093,1871.4639918064458,65660.99883447736,114.1136580369784,0,5819.796559885898,14355.498181051882,0,34.24261366731264,285.7214944800037,492.28189379810163,0,2670.259598065294,18760.28538127925,45896.51326247271,78167.85575533021,21476.19044255933,39597.4393388315,56098.274290978574,67030.3627309211,0,0,1415.009359658532,20175.29474093778,7166.337724722243,12096.04775191971,22183.6951223886,30765.042206769373,0,0,1415.009359658532,20175.29474093778,31312.787765346868,70453.77247203045,125593.49203549842,196138.55543395848,0,0,0.01126658186443758,0.10286246218291831,0.08527696793002916,0.26627793974732755,0.3654370343449028,0.3985338608331394,0.6858600583090378,0.5620343375445417,0.4466654552062511,0.3417500581801256,0.22886297376093298,0.1716877227081309,0.1766309285844085,0.1568536188038166,0,0,0,0,0,0,0.01126658186443758,0.10286246218291831,188.71931016984885,188.71931016984885,dispersal,Phase 4,Phase 2,2020-12-21,2020-12-14,2020-11-28,2020.9166666666667,weekday,08:08:59,16:22:04,day,8,2024-08-09T15:28:00Z,30480,2.2165681500327983,0.12186934340514749,0.6,5.3,6.6,4,6,7,12,-0.6780932286826266,-0.056127932300290666,-0.4772992635328478,-0.5770043280939569,-0.6218855090621066,-0.24033119364399091,-1.9950468827638212,-1.341106154675987,-0.9174047288163399,-0.74892109142505,3.842055532728238,3.695781779813552,3.361875005558442,2.882255975273195,0.2401282310766181,-0.08045738072042181,0.08747790341059347,-0.04930882290008201,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.6155398542105744,-0.7763908763193281,-0.875911231076137,-0.5185845667599105,-0.8131442764271508,0.42745772100465595,-0.24541400367323304,-0.2363115312538724,-1.0981701350224833,-1.34700106510978,-0.7491847016878674,-0.2983942857512587
4890,NA,2020-12-28,09:00:00,-123.126621,49.299434,NA,Aggression to Human,SPES,NA,NA,NA,NA,NA,NA,NA,NA,707.504679829266,5089.469148449236,0,1141.1365803697838,5226.405538093611,5272.051001308401,570.5682901848919,13191.538869074702,0,0,0,0,0,707.504679829266,9676.838201535767,0,1346.541164836345,15747.684809103017,16637.77134179145,1643.2366757324887,24899.600183668685,91.2909264295827,0,0,0,0,1049.8456539402011,16934.466852687594,0,1369.3638964437407,27980.668950667103,43134.96273797783,1871.4639918064458,32933.20170947196,114.1136580369784,0,0,0,0,1049.8456539402011,27661.15070816356,0,1460.6548228733236,43773.99922298491,67829.15833717995,2054.045844665611,47037.64984284249,114.1136580369784,0,524.9228269701006,4724.305442730905,0,39.05555064512768,375.43837107659346,580.6718188458282,1,11069.024829586904,34119.983753056535,73101.20933848836,113771.31706286746,14332.675449444487,26246.14134850503,34302.565605915705,48498.30466571581,0,0,0,5249.228269701006,5796.973828278502,10384.342881365033,17984.312506627793,28710.99636210376,0,0,0,5249.228269701006,31198.674107309893,70750.4679829266,125388.08745103187,196229.84636038804,0,0,0,0.026750407071411957,0.3547915142648135,0.482258064516129,0.58299963596650894,0.5797859967434287,0.4594001463057791,0.3709677419354839,0.27357116854750635,0.2471505001163061,0.18580833942940744,0.1467741935483871,0.14342919548598468,0.1463130960688532,0,0,0,0,0,0,0,0.026750407071411957,211.15826617461107,211.15826617461107,dispersal,Phase 4,Phase 2,2020-12-21,2020-12-14,2020-11-28,2020.9166666666667,weekday,08:08:59,16:22:05,day,9,2024-08-09T16:00:00Z,32400,2.356194490192345,0.25881904510252096,0.6,5.3,6.6,4,6,7,12,-0.6292924567178795,0.42905146403970723,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.6460774296596244,-0.917551981829932,-0.4234868965197753,0.046897523015818655,0.08033610787757176,2.3502999412335575,2.1902082618628413,1.7428838315739619,1.8355767653588164,-0.11329303310705155,-0.3153290075795718,-0.24851501222771974,-0.16118203497049288,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.6155398542105744,-0.7763908763193281,-0.9371694809155409,-0.9468605287184962,-0.6509542278029404,0.6162121026646653,-0.12387286157829777,-0.2363115312538724,-1.0981701350224833,-1.34700106510978,-0.7491847016878674,-0.053077933055028836
5058,NA,2020-12-28,09:00:00,-123.129108,49.298878,NA,Aggression to Human,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,1483.477554480719,0,68.46819482218703,11753.706777808775,18029.957969842584,0,0,0,0,0,0,0,68.46819482218703,10361.520149757638,0,114.1136580369784,18897.22177092362,38045.493589528596,1757.3503337694672,1437.8320912659276,0,0,0,0,0,2989.777840568834,21156.672200055793,0,136.93638964437406,27661.15070816356,56349.32433865993,2533.3232084209203,11183.138487623883,0,0,0,3103.8914986058116,296.6955108961438,8969.333521706501,40738.575919201285,91.2909264295827,1460.6548228733236,38296.54363720995,73785.89128671023,2715.9050612800856,18988.512697353202,0,0,3583.1688623611212,7075.04679829266,524.9228269701006,96.13735984633918,212.013113680369,759.0806895088634,1,29783.66474765136,58700.06569422168,86543.7982552444,114798.33998520026,68.46819482218703,1551.945749302906,11320.074877268256,20449.167520226525,0,0,3103.8914986058116,10658.215660653781,1483.477554480719,10429.988344579826,24146.450040624626,49799.20036733737,0,0,3400.5870095019554,11183.13848762388,31335.61049695427,70681.99978810441,125410.91018263923,196229.84636038807,0,0,0.024749772520473157,0.05431495696673644,0.9504734158776401,0.830481110752341,0.6900818926296634,0.5850197720400092,0.0021849963583394027,0.02195673232160155,0.09026387625113741,0.10421028146080481,0.047341587764020386,0.1475621569260575,0.19253867151956328,0.2537799488253082,0,0,0.0023657870791628757,0.002675040707141195,0,0,0.027115559599636033,0.05698999767387763,156.92574818486167,156.92574818486167,dispersal,Phase 4,Phase 2,2020-12-21,2020-12-14,2020-11-28,2020.9166666666667,weekday,08:09:00,16:22:06,day,9,2024-08-09T16:00:00Z,32400,2.356194490192345,0.25881904510252096,0.6,5.3,6.6,4,6,7,12,-0.05051148223104191,-0.4547350735449379,-0.4772992635328478,-0.5770043280939569,-0.5495440762377265,-0.49913339627216907,1.4639306516496735,1.0559833728034802,0.5215179792059061,0.10428145794158301,-0.6615057705003458,-0.5599414012580298,0.028368037416629664,0.254041310125549,-1.2499208359160636,-0.30790050400497904,0.24846013027697275,0.9794314157346408,-0.31912203679886364,-0.4052778543235064,-0.44182556491636577,-0.4787613523764891,-0.6155398542105744,-0.7763908763193281,-0.7897377447886522,-0.7767049635385603,-0.323584978511192,0.16001327608610433,-0.4176245928869805,-0.2363115312538724,-1.0981701350224833,-1.34700106510978,-0.7491847016878674,-0.053077933055028836
6113,NA,2020-12-28,10:52:00,-123.1304897,49.29875754,NA,Aggression to Human,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,8147.715183840257,0,0,6778.3512873965155,14218.561791407506,753.1501430440574,1118.3138487623883,0,0,0,0,296.6955108961438,2008.4003814508196,18577.703528420083,0,0,13374.120721933867,31381.255960169055,844.44106947364,1985.577649843424,0,0,0,1962.754918236028,296.6955108961438,6344.719386855999,26908.000565119502,91.2909264295827,114.1136580369784,21293.60858970017,52857.44640272839,890.0865326884315,7736.906014907135,0,0,2830.018719317064,5888.264754708084,524.9228269701006,12369.920531208458,38730.17553775047,91.2909264295827,114.1136580369784,27957.846219059706,78624.31038747811,2647.4368664578988,16751.884999828428,0,0,8878.042595276918,9448.61088546181,524.9228269701006,61.33588655917003,131.34177621775763,859.7978537800464,1,21750.06322184808,45599.817751576564,75041.141525117,109229.59347299571,1118.3138487623883,1985.577649843424,7851.019672944113,16865.998657865406,0,1962.754918236028,8718.28347402515,18326.65348073873,8147.715183840257,20586.1039098709,33344.01087840508,51191.38699538851,296.6955108961438,2259.450429132172,9243.206300995249,18851.57630770883,31312.787765346868,70430.94974042306,125479.37837746144,196138.55543395848,0,0.02786779001944264,0.06947981084030556,0.09343728182452873,0.6946064139941691,0.6474400518470512,0.598035649327028,0.5569001629043517,0.03571428571428572,0.028191834089436162,0.0625682066205893,0.0859902257388876,0.2602040816326531,0.29228775113415423,0.265732993815933,0.26099604375145447,0.009475218658892129,0.004212572909915748,0.004183339396144052,0.002676285780777286,0.009475218658892129,0.03208036292935839,0.0736631502364496,0.09611356760530602,118.27962124261775,118.27962124261775,dispersal,Phase 4,Phase 2,2020-12-21,2020-12-14,2020-11-28,2020.9166666666667,weekday,08:09:00,16:22:06,day,10,2024-08-09T17:52:00Z,39120,2.844886680750757,0.6819983600624985,0.6,5.3,6.6,4,6,7,12,-0.40338100239155406,-0.8909971492750443,-0.4772992635328478,-0.422585681994261,-0.3095537694257687,-0.2905759472324,0.44099740520359937,0.2783099601938876,0.11354161273554302,-0.024370202907595454,-0.44063884339999326,-0.5108098192907295,-0.2306760105122748,0.05244889343849902,0.49739702773272015,1.0564961473830663,0.9891676615261521,1.0560203798962726,-0.22830213240824598,-0.36332574931955747,-0.42307282822791775,-0.47874792800524085,-0.5641460334821611,-0.6044139007144096,-0.5366508750564394,-0.5565600137919146,-0.13877520792234477,-0.1650742989770733,-0.6269522641524935,-0.2363115312538724,-1.0981701350224833,-1.34700106510978,-0.7491847016878674,0.7049580815970703
COS5,20-28837,2020-12-30,18:05:00,-123.1305,49.30262,Lumberman's Arch,Attack,google_earth_estimate,125,adult,M,running,1,ankle,1,low,342.3409741109352,9631.192738320977,136.93638964437406,0,639.036485,7394.565040796199,661.8592166144748,10658.21566065378,0,0,68.46819482218703,1848.6412601990496,0,1027.0229223328056,15747.684809103015,136.93638964437406,570.5682901848919,2487.6777452061287,22320.631512032975,844.4410695,14743.484618377606,0,0,6436.010313285581,6299.073923641207,0,4724.305442730905,23050.958923469636,296.6955108961438,935.7319959032228,7211.983187937034,41286.32147777878,1027.0229223328056,17185.516900368944,0,0,19787.30830361205,9859.420054394934,0,10110.470102076286,31084.56044927291,319.5182425035395,935.7319959032228,20586.10391,59772.73407976928,1163.9593119771796,20198.117472545175,0,0,37977.025394706405,13739.284427652196,342.3409741109352,18.508420753769762,54.629551051115776,952.2664295392975,2,8695.460742410674,25652.750326739104,49525.32758804862,81522.79730174645,10658.21566065378,15314.052908562498,18121.248896272165,21133.849468448396,1917.1094550212367,12735.084236926788,29646.728358006985,51716.3098223586,10110.470102076286,16911.644121080197,28071.959877096688,41514.54879385274,1917.1094550212367,12735.084236926788,29646.728358006985,52058.650796469534,31381.255960161976,70613.5315933086,125365.26471942445,196229.8463605171,0.06109090909092287,0.18034906270193654,0.23648279628618243,0.2635496627120853,0.277090909090746,0.3632837750487186,0.3950482432186419,0.41544545243118247,0.3396363636364402,0.21687136393010645,0.14454760604405606,0.10769946499178772,0.3221818181818909,0.23949579831923828,0.22392135445111966,0.21156082809941887,0,0,0,0.0017445917655257192,0.06109090909092287,0.18034906270193654,0.23648279628618243,0.265294254477611,76.26558115879662,76.26558115879662,dispersal,Phase 4,Phase 2,2020-12-23,2020-12-16,2020-11-30,2020.9166666666667,weekday,08:09:10,16:23:48,night,18,2024-08-10T01:05:00Z,65100,4.734205596034618,0.48098876891938797,35.6,4.7,6.1,3.3,4,7,12,-0.8376300694853347,-1.305848763711029,-0.11367998162914177,0.4223306772420421,0.5864682153776436,0.6162772200308408,-1.2281920085487037,-0.9289644230172398,-0.7861590313316152,-0.6715478841306315,1.5613819783361371,0.9759540108909875,0.536096403974208,0.29264673214022335,1.0061517841616998,0.5588014304600984,0.5660447306792611,0.5313332743847186,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.4887934433771656,-0.2841812499415109,0.1904275610206252,0.348626192690296,0.3954051027576327,0.030898912635020453,-0.5184924417541904,-0.854522317533153,6.744655585563442,-1.1972794271889093,-1.4210264525852085,-0.874144178431895,0.344892019787357
COS6,20-28837,2020-12-30,18:00:00,-123.1305,49.30262,Lumberman's Arch,Attack,google_earth_estimate,125,adult,M,running,NA,NA,NA,NA,342.3409741109352,9631.192738320977,136.93638964437406,0,639.036485,7394.565040796199,661.8592166144748,10658.21566065378,0,0,68.46819482218703,1848.6412601990496,0,1027.0229223328056,15747.684809103015,136.93638964437406,570.5682901848919,2487.6777452061287,22320.631512032975,844.4410695,14743.484618377606,0,0,6436.010313285581,6299.073923641207,0,4724.305442730905,23050.958923469636,296.6955108961438,935.7319959032228,7211.983187937034,41286.32147777878,1027.0229223328056,17185.516900368944,0,0,19787.30830361205,9859.420054394934,0,10110.470102076286,31084.56044927291,319.5182425035395,935.7319959032228,20586.10391,59772.73407976928,1163.9593119771796,20198.117472545175,0,0,37977.025394706405,13739.284427652196,342.3409741109352,18.508420753769762,54.629551051115776,952.2664295392975,2,8695.460742410674,25652.750326739104,49525.32758804862,81522.79730174645,10658.21566065378,15314.052908562498,18121.248896272165,21133.849468448396,1917.1094550212367,12735.084236926788,29646.728358006985,51716.3098223586,10110.470102076286,16911.644121080197,28071.959877096688,41514.54879385274,1917.1094550212367,12735.084236926788,29646.728358006985,52058.650796469534,31381.255960161976,70613.5315933086,125365.26471942445,196229.8463605171,0.06109090909092287,0.18034906270193654,0.23648279628618243,0.2635496627120853,0.277090909090746,0.3632837750487186,0.3950482432186419,0.41544545243118247,0.3396363636364402,0.21687136393010645,0.14454760604405606,0.10769946499178772,0.3221818181818909,0.23949579831923828,0.22392135445111966,0.21156082809941887,0,0,0,0.0017445917655257192,0.06109090909092287,0.18034906270193654,0.23648279628618243,0.265294254477611,76.26558115879662,76.26558115879662,dispersal,Phase 4,Phase 2,2020-12-23,2020-12-16,2020-11-30,2020.9166666666667,weekday,08:09:10,16:23:48,night,18,2024-08-10T01:00:00Z,64800,4.71238898038469,0.4999999999999999,35.6,4.7,6.1,3.3,4,7,12,-0.8376300694853347,-1.305848763711029,-0.11367998162914177,0.4223306772420421,0.5864682153776436,0.6162772200308408,-1.2281920085487037,-0.9289644230172398,-0.7861590313316152,-0.6715478841306315,1.5613819783361371,0.9759540108909875,0.536096403974208,0.29264673214022335,1.0061517841616998,0.5588014304600984,0.5660447306792611,0.5313332743847186,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.4887934433771656,-0.2841812499415109,0.1904275610206252,0.348626192690296,0.3954051027576327,0.030898912635020453,-0.5184924417541904,-0.854522317533153,6.744655585563442,-1.1972794271889093,-1.4210264525852085,-0.874144178431895,0.378946609254567
1673,NA,2020-12-30,18:00:00,-123.129865,49.302307,NA,Aggression to Human,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,10726.683855475969,136.93638964437406,0,2054.045844665611,6664.237629359538,205.4045844665611,9357.319959032227,0,0,0,2168.159502702589,0,1939.9321866286327,17253.985095191132,136.93638964437406,0,6390.3648500707895,18646.171723242267,707.504679829266,13853.398085689176,0,0,5043.823685234444,6709.88309257433,0,6321.896655248603,24648.55013598733,136.93638964437406,616.2137533996834,11502.65673012742,36744.59788790704,890.0865326884315,16865.998657865406,0,0,18486.412601990498,9220.383569387854,0,12050.402288704918,32408.27888250186,342.3409741109352,935.7319959032228,19924.244693256427,59909.67046941366,1163.9593119771796,20586.1039098709,0,0,35786.043160396424,13123.070674252514,0,11.477726434110469,110.67747565749539,895.6946967408956,1,8923.68805849171,25744.04125314232,49137.34115072289,80997.87447464725,9357.319959032227,13853.398085689176,17482.21241126509,21521.83590577412,2168.159502702589,11753.706777808773,27706.79617137835,48909.11383464894,10863.620245120343,19330.85367146414,31107.383180880308,44801.022145317715,2168.159502702589,11753.706777808773,27706.79617137835,48909.11383464894,31312.787765346868,70681.99978810441,125433.73291424665,196229.84636038804,0.06924198250728862,0.1662899580238941,0.22088791848617176,0.24924401023493836,0.28498542274052485,0.3642234420406845,0.3917394468704512,0.41277041172365664,0.2988338192419825,0.1959961252825315,0.13937409024745268,0.10967666899278901,0.3469387755102041,0.27349047465288995,0.2479985443959243,0.22830890904861595,0,0,0,0,0.06924198250728862,0.1662899580238941,0.22088791848617176,0.24924401023493836,64.6440727476208,64.6440727476208,dispersal,Phase 4,Phase 2,2020-12-23,2020-12-16,2020-11-30,2020.9166666666667,weekday,08:09:10,16:23:48,night,18,2024-08-10T01:00:00Z,64800,4.71238898038469,0.4999999999999999,35.6,4.7,6.1,3.3,4,7,12,-0.9089177908556854,-1.002747504971192,-0.06516396661957485,0.3444275529454052,0.5027969365569378,0.5400151267547312,-1.1966304534539247,-0.9249721272955633,-0.8008246022782418,-0.6837866186095527,1.2926040599433828,0.8114605452043037,0.48770730590025935,0.31452313794976683,1.2093734649903054,0.8792853283390258,0.8096996394742613,0.7090912147558267,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.2399696258106312,0.11505926460930223,0.26383428934439895,0.30509176431695634,-0.07290672005868722,-0.6162514744668772,-0.9174704959092075,6.744655585563442,-1.1972794271889093,-1.4210264525852085,-0.874144178431895,0.378946609254567
5839,NA,2020-12-30,18:00:00,-123.131545,49.302058,NA,Aggression to Human,SPES,NA,NA,NA,NA,NA,NA,NA,NA,1049.8456539402011,3971.155299686848,68.46819482218703,365.1637057183308,319.5182425035395,17071.403242331966,251.05004768135245,8239.00611026984,0,0,0,0,0,6070.8466075672495,11023.379366372112,182.5818528591654,365.1637057183308,3879.8643732572655,32956.02444107936,387.9864373257265,15770.507540710412,0,0,0,0,0,12415.565994423248,25949.445837608884,319.5182425035395,867.2638010810358,11434.188535305235,47859.268180708736,1232.4275067993667,20357.876593796944,0,0,661.8592166144748,3081.068766998417,1232.4275067993667,16021.557588391766,35968.62501325559,410.8091689331222,935.7319959032228,27387.277928874813,70408.12700881566,1346.541164836345,24648.55013598733,68.46819482218703,45.64546321479136,8855.219863669523,8398.76523152161,1574.7684809103018,53.84311440452893,81.57286811983546,998.1069453434827,1,17641.971532516858,37223.87525166236,60525.884222813336,99210.41429734901,8604.16981598817,16135.671246428743,21225.14039487798,25629.927595105342,0,0,3742.9279836128917,17253.985095191132,5089.469148449236,17276.80782679853,38684.53007453567,52400.99177058047,0,0,4975.355490412258,18828.753576101433,31335.610496954265,70636.35432488963,125410.91018263924,196070.08723913628,0,0,0.02984531392174705,0.08799906879292282,0.5630007283321194,0.5269789983844911,0.4826205641492266,0.5059946455593062,0.2745812090313183,0.22843295638126004,0.16924476797088264,0.13071819345827027,0.16241806263656228,0.24458804523424876,0.30846223839854414,0.2672564311488767,0,0,0.009827115559599637,0.00803166104062391,0,0,0.03967242948134669,0.09603072983354673,172.4086829981039,172.4086829981039,dispersal,Phase 4,Phase 2,2020-12-23,2020-12-16,2020-11-30,2020.9166666666667,weekday,08:09:10,16:23:49,night,18,2024-08-10T01:00:00Z,64800,4.71238898038469,0.4999999999999999,35.6,4.7,6.1,3.3,4,7,12,-0.4793539617275902,-1.1601421496747635,-0.4772992635328478,-0.5770043280939569,-0.5222049415041318,-0.31956655148021107,-0.08515028204820768,-0.23348427380498715,-0.39801242138068443,-0.2572709989759917,1.1328452462528666,1.0670574681138916,0.7670947110461633,0.5473331706146782,-0.3052960850916387,0.6068084514497051,1.4215765188522076,1.1224658176193554,-0.31912203679886364,-0.4052778543235064,-0.36484273089701474,-0.4210063265625301,-0.6155398542105744,-0.7763908763193281,-0.7214639877902942,-0.5570261347806954,0.1150134254963583,0.29025426351597994,-0.33376090601208686,6.744655585563442,-1.1972794271889093,-1.4210264525852085,-0.874144178431895,0.378946609254567
